1046	Malice (1993)	/title/tt0107497/?ref_=fn_al_tt_1	Malice	(1993)
1047	Multiplicity (1996)	/title/tt0117108/?ref_=fn_al_tt_1	Multiplicity	(1996)
1048	She's the One (1996)	/title/tt0117628/?ref_=fn_al_tt_1	She's the One	(1996)
1049	House Arrest (1996)	/title/tt0116571/?ref_=fn_al_tt_1	House Arrest	(1996)
1050	Ghost and Mrs. Muir, The (1947)	/title/tt0039420/?ref_=fn_al_tt_1	The Ghost and Mrs. Muir	(1947)
1051	Associate, The (1996)	/title/tt0147760/?ref_=fn_al_tt_1	Dalziel and Pascoe	(1996) (TV Series)
1052	Dracula: Dead and Loving It (1995)	/title/tt0112896/?ref_=fn_al_tt_1	Dracula: Dead and Loving It	(1995)
1053	Now and Then (1995)	/title/tt0114011/?ref_=fn_al_tt_1	Now and Then	(1995)
1054	Mr. Wrong (1996)	/title/tt0117102/?ref_=fn_al_tt_1	Mr. Wrong	(1996)
1055	Simple Twist of Fate, A (1994)	/title/tt0111194/?ref_=fn_al_tt_1	A Simple Twist of Fate	(1994)
1056	Cronos (1992)	/title/tt0104029/?ref_=fn_al_tt_1	None	None
1057	Pallbearer, The (1996)	/title/tt0117283/?ref_=fn_al_tt_1	The Pallbearer	(1996)
1058	War, The (1994)	/title/tt0426841/?ref_=fn_al_tt_1	The 1994 Billboard Music Awards	(1994) (TV Special)
1059	Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996)	/title/tt0116126/?ref_=fn_al_tt_1	Don't Be a Menace to South Central While Drinking Your Juice in the Hood	(1996)
1060	Adventures of Pinocchio, The (1996)	/title/tt0115472/?ref_=fn_al_tt_1	The Adventures of Pinocchio	(1996)
1061	Evening Star, The (1996)	/title/tt0116240/?ref_=fn_al_tt_1	The Evening Star	(1996)
1062	Four Days in September (1997)	/title/tt0119815/?ref_=fn_al_tt_1	O Que é Isso, Companheiro?	(1997)
1063	Little Princess, A (1995)	/title/tt0113670/?ref_=fn_al_tt_1	A Little Princess	(1995)
1064	Crossfire (1947)	/title/tt0039286/?ref_=fn_al_tt_1	Crossfire	(1947)
1065	Koyaanisqatsi (1983)	/title/tt0085809/?ref_=fn_al_tt_1	Koyaanisqatsi	(1982)
1066	Balto (1995)	/title/tt0112453/?ref_=fn_al_tt_1	Balto	(1995)
1067	Bottle Rocket (1996)	/title/tt0115734/?ref_=fn_al_tt_1	Bottle Rocket	(1996)
1068	Star Maker, The (Uomo delle stelle, L') (1995)	/title/tt0114808/?ref_=fn_al_tt_1	None	None
1069	Amateur (1994)	/title/tt0109093/?ref_=fn_al_tt_1	Amateur	(1994)
1070	Living in Oblivion (1995)	/title/tt0113677/?ref_=fn_al_tt_1	Living in Oblivion	(1995)
1071	Party Girl (1995)	/title/tt0114095/?ref_=fn_al_tt_1	Party Girl	(1995)
1072	Pyromaniac's Love Story, A (1995)	/title/tt0114210/?ref_=fn_al_tt_1	A Pyromaniac's Love Story	(1995)
1073	Shallow Grave (1994)	/title/tt0111149/?ref_=fn_al_tt_1	Shallow Grave	(1994)
1074	Reality Bites (1994)	/title/tt0110950/?ref_=fn_al_tt_1	Reality Bites	(1994)
1075	Man of No Importance, A (1994)	/title/tt0110455/?ref_=fn_al_tt_1	A Man of No Importance	(1994)
1076	Pagemaster, The (1994)	/title/tt0110763/?ref_=fn_al_tt_1	The Pagemaster	(1994)
1077	Love and a .45 (1994)	/title/tt0110395/?ref_=fn_al_tt_1	Love and a .45	(1994)
1078	Oliver & Company (1988)	/title/tt0095776/?ref_=fn_al_tt_1	Oliver & Company	(1988)
1079	Joe's Apartment (1996)	/title/tt0116707/?ref_=fn_al_tt_1	Joe's Apartment	(1996)
1080	Celestial Clockwork (1994)	/title/tt0109485/?ref_=fn_al_tt_1	Cortázar	(1994)
1081	Curdled (1996)	/title/tt0115994/?ref_=fn_al_tt_1	Curdled	(1996)
1082	Female Perversions (1996)	/title/tt0116293/?ref_=fn_al_tt_1	Female Perversions	(1996)
1083	Albino Alligator (1996)	/title/tt0115495/?ref_=fn_al_tt_1	Albino Alligator	(1996)
1084	Anne Frank Remembered (1995)	/title/tt0112373/?ref_=fn_al_tt_1	Anne Frank Remembered	(1995)
1085	Carried Away (1996)	/title/tt0115837/?ref_=fn_al_tt_1	Carried Away	(1996)
1086	It's My Party (1995)	/title/tt0603482/?ref_=fn_al_tt_1	It's My Party
1087	Bloodsport 2 (1995)	/title/tt0112536/?ref_=fn_al_tt_1	Bloodsport 2	(1996)
1088	Double Team (1997)	/title/tt0119013/?ref_=fn_al_tt_1	Double Team	(1997)
1089	Speed 2: Cruise Control (1997)	/title/tt0120179/?ref_=fn_al_tt_1	Speed 2: Cruise Control	(1997)
1090	Sliver (1993)	/title/tt0108162/?ref_=fn_al_tt_1	Sliver	(1993)
1091	Pete's Dragon (1977)	/title/tt0076538/?ref_=fn_al_tt_1	Pete's Dragon	(1977)
1092	Dear God (1996)	/title/tt0116059/?ref_=fn_al_tt_1	Dear God	(1996)
1093	Live Nude Girls (1995)	/title/tt0113674/?ref_=fn_al_tt_1	Live Nude Girls	(1995)
1094	Thin Line Between Love and Hate, A (1996)	/title/tt0117891/?ref_=fn_al_tt_1	A Thin Line Between Love and Hate	(1996)
1095	High School High (1996)	/title/tt0116531/?ref_=fn_al_tt_1	High School High	(1996)
1096	Commandments (1997)	/title/tt0115927/?ref_=fn_al_tt_1	Commandments	(1997)
1097	Hate (Haine, La) (1995)	/title/tt0113247/?ref_=fn_al_tt_1	La haine	(1995)
1098	Flirting With Disaster (1996)	/title/tt0116324/?ref_=fn_al_tt_1	Flirting with Disaster	(1996)
1099	Red Firecracker, Green Firecracker (1994)	/title/tt0110769/?ref_=fn_al_tt_1	Pao Da Shuang Deng	(1994)
1100	What Happened Was... (1994)	/title/tt0111689/?ref_=fn_al_tt_1	What Happened Was...	(1994)
1101	Six Degrees of Separation (1993)	/title/tt0108149/?ref_=fn_al_tt_1	Six Degrees of Separation	(1993)
1102	Two Much (1996)	/title/tt6154478/?ref_=fn_al_tt_1	Executive Decision/Ed/Two Much/The Star Maker/Land and Freedom
1103	Trust (1990)	/title/tt0103130/?ref_=fn_al_tt_1	Trust	(1990)
1104	C'est arriv� pr鑣 de chez vous (1992)	/title/tt0496257/?ref_=fn_al_tt_1	None	None
1105	Firestorm (1998)	/title/tt0120670/?ref_=fn_al_tt_1	Firestorm	(1998)
1106	Newton Boys, The (1998)	/title/tt0120769/?ref_=fn_al_tt_1	The Newton Boys	(1998)
1107	Beyond Rangoon (1995)	/title/tt0112495/?ref_=fn_al_tt_1	Beyond Rangoon	(1995)
1108	Feast of July (1995)	/title/tt0113044/?ref_=fn_al_tt_1	Feast of July	(1995)
1109	Death and the Maiden (1994)	/title/tt0109579/?ref_=fn_al_tt_1	Death and the Maiden	(1994)
1110	Tank Girl (1995)	/title/tt0114614/?ref_=fn_al_tt_1	Tank Girl	(1995)
1111	Double Happiness (1994)	/title/tt0109655/?ref_=fn_al_tt_1	Double Happiness	(1994)
1112	Cobb (1994)	/title/tt0109450/?ref_=fn_al_tt_1	Cobb	(1994)
1113	Mrs. Parker and the Vicious Circle (1994)	/title/tt0110588/?ref_=fn_al_tt_1	Mrs. Parker and the Vicious Circle	(1994)
1114	Faithful (1996)	/title/tt0116269/?ref_=fn_al_tt_1	Faithful	(1996)
1115	Twelfth Night (1996)	/title/tt0698921/?ref_=fn_al_tt_1	Twelfth Night
1116	Mark of Zorro, The (1940)	/title/tt0032762/?ref_=fn_al_tt_1	The Mark of Zorro	(1940)
1117	Surviving Picasso (1996)	/title/tt0117791/?ref_=fn_al_tt_1	Surviving Picasso	(1996)
1118	Up in Smoke (1978)	/title/tt0078446/?ref_=fn_al_tt_1	Up in Smoke	(1978)
1119	Some Kind of Wonderful (1987)	/title/tt0094006/?ref_=fn_al_tt_1	Some Kind of Wonderful	(1987)
1120	I'm Not Rappaport (1996)	/title/tt0116601/?ref_=fn_al_tt_1	I'm Not Rappaport	(1996)
1121	Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)	/title/tt0058450/?ref_=fn_al_tt_1	Les parapluies de Cherbourg	(1964)
1122	They Made Me a Criminal (1939)	/title/tt0032022/?ref_=fn_al_tt_1	They Made Me a Criminal	(1939)
1123	Last Time I Saw Paris, The (1954)	/title/tt0047162/?ref_=fn_al_tt_1	The Last Time I Saw Paris	(1954)
1124	Farewell to Arms, A (1932)	/title/tt0022879/?ref_=fn_al_tt_1	A Farewell to Arms	(1932)
1125	Innocents, The (1961)	/title/tt0835044/?ref_=fn_al_tt_1	Lost Innocents: The Children of War	(2006) (TV Movie)
1126	Old Man and the Sea, The (1958)	/title/tt3469902/?ref_=fn_al_tt_1	The Old Man and the Sea: The Expedition	(2012) (TV Movie)
1127	Truman Show, The (1998)	/title/tt0120382/?ref_=fn_al_tt_1	The Truman Show	(1998)
1128	Heidi Fleiss: Hollywood Madam (1995) 	/title/tt0113283/?ref_=fn_al_tt_1	Heidi Fleiss: Hollywood Madam	(1995) (TV Movie)
1129	Chungking Express (1994)	/title/tt0109424/?ref_=fn_al_tt_1	Chung Hing sam lam	(1994)
1130	Jupiter's Wife (1994)	/title/tt0110217/?ref_=fn_al_tt_1	Jupiter's Wife	(1995)
1131	Safe (1995)	/title/tt0114323/?ref_=fn_al_tt_1	Safe	(1995)
1132	Feeling Minnesota (1996)	/title/tt0116289/?ref_=fn_al_tt_1	Feeling Minnesota	(1996)
1133	Escape to Witch Mountain (1975)	/title/tt0072951/?ref_=fn_al_tt_1	Escape to Witch Mountain	(1975)
1134	Get on the Bus (1996)	/title/tt0116404/?ref_=fn_al_tt_1	Get on the Bus	(1996)
1135	Doors, The (1991)	/title/tt0101761/?ref_=fn_al_tt_1	The Doors	(1991)
1136	Ghosts of Mississippi (1996)	/title/tt0116410/?ref_=fn_al_tt_1	Ghosts of Mississippi	(1996)
1137	Beautiful Thing (1996)	/title/tt0115640/?ref_=fn_al_tt_1	Beautiful Thing	(1996)
1138	Best Men (1997)	/title/tt0118702/?ref_=fn_al_tt_1	Best Men	(1997)
1139	Hackers (1995)	/title/tt0113243/?ref_=fn_al_tt_1	Hackers	(1995)
1140	Road to Wellville, The (1994)	/title/tt6144064/?ref_=fn_al_tt_1	The Road to Wellville/Silent Fall/Stargate/The Last Seduction/Vanya on 42nd Street
1141	War Room, The (1993)	/title/tt0108515/?ref_=fn_al_tt_1	The War Room	(1993)
1142	When We Were Kings (1996)	/title/tt0118147/?ref_=fn_al_tt_1	When We Were Kings	(1996)
1143	Hard Eight (1996)	/title/tt0119256/?ref_=fn_al_tt_1	Sydney	(1996)
1144	Quiet Room, The (1996)	/title/tt0117422/?ref_=fn_al_tt_1	The Quiet Room	(1996)
1145	Blue Chips (1994)	/title/tt0109305/?ref_=fn_al_tt_1	Blue Chips	(1994)
1146	Calendar Girl (1993)	/title/tt0106505/?ref_=fn_al_tt_1	Calendar Girl	(1993)
1147	My Family (1995)	/title/tt0113896/?ref_=fn_al_tt_1	My Family	(1995)
1148	Tom & Viv (1994)	/title/tt0111454/?ref_=fn_al_tt_1	Tom & Viv	(1994)
1149	Walkabout (1971)	/title/tt0067959/?ref_=fn_al_tt_1	Walkabout	(1971)
1150	Last Dance (1996)	/title/tt0116827/?ref_=fn_al_tt_1	Last Dance	(1996)
1151	Original Gangstas (1996)	/title/tt0117260/?ref_=fn_al_tt_1	Original Gangstas	(1996)
1152	In Love and War (1996)	/title/tt0116621/?ref_=fn_al_tt_1	In Love and War	(1996)
1153	Backbeat (1993)	/title/tt0106339/?ref_=fn_al_tt_1	None	None
1154	Alphaville (1965)	/title/tt0058898/?ref_=fn_al_tt_1	Alphaville, une étrange aventure de Lemmy Caution	(1965)
1155	Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)	/title/tt0114266/?ref_=fn_al_tt_1	Les rendez-vous de Paris	(1995)
1156	Cyclo (1995)	/title/tt0112767/?ref_=fn_al_tt_1	Xích lô	(1995)
1157	Relic, The (1997)	/title/tt0120004/?ref_=fn_al_tt_1	The Relic	(1997)
1158	Fille seule, La (A Single Girl) (1995)	/title/tt0113057/?ref_=fn_al_tt_1	La fille seule	(1995)
1159	Stalker (1979)	/title/tt0079944/?ref_=fn_al_tt_1	Stalker	(1979)
1160	Love! Valour! Compassion! (1997)	/title/tt0119578/?ref_=fn_al_tt_1	Love! Valour! Compassion!	(1997)
1161	Palookaville (1996)	/title/tt0117284/?ref_=fn_al_tt_1	Palookaville	(1995)
1162	Phat Beach (1996)	/title/tt0117332/?ref_=fn_al_tt_1	Phat Beach	(1996)
1163	Portrait of a Lady, The (1996)	/title/tt0117364/?ref_=fn_al_tt_1	The Portrait of a Lady	(1996)
1164	Zeus and Roxanne (1997)	/title/tt0120550/?ref_=fn_al_tt_1	Zeus and Roxanne	(1997)
1165	Big Bully (1996)	/title/tt0115676/?ref_=fn_al_tt_1	Big Bully	(1996)
1166	Love & Human Remains (1993)	/title/tt0107447/?ref_=fn_al_tt_1	Love & Human Remains	(1993)
1167	Sum of Us, The (1994)	/title/tt0111309/?ref_=fn_al_tt_1	The Sum of Us	(1994)
1168	Little Buddha (1993)	/title/tt0107426/?ref_=fn_al_tt_1	Little Buddha	(1993)
1169	Fresh (1994)	/title/tt0109842/?ref_=fn_al_tt_1	Fresh	(1994)
1170	Spanking the Monkey (1994)	/title/tt0111252/?ref_=fn_al_tt_1	Spanking the Monkey	(1994)
1171	Wild Reeds (1994)	/title/tt0111019/?ref_=fn_al_tt_1	Les roseaux sauvages	(1994)
1172	Women, The (1939)	/title/tt3957702/?ref_=fn_al_tt_1	Women in the 19th Century
1173	Bliss (1997)	/title/tt0118742/?ref_=fn_al_tt_1	Bliss	(1997)
1174	Caught (1996)	/title/tt0115847/?ref_=fn_al_tt_1	Caught	(1996)
1175	Hugo Pool (1997)	/title/tt0119327/?ref_=fn_al_tt_1	Hugo Pool	(1997)
1176	Welcome To Sarajevo (1997)	/title/tt0120490/?ref_=fn_al_tt_1	Welcome to Sarajevo	(1997)
1177	Dunston Checks In (1996)	/title/tt0116151/?ref_=fn_al_tt_1	Dunston Checks In	(1996)
1178	Major Payne (1994)	/title/tt0110443/?ref_=fn_al_tt_1	None	None
1179	Man of the House (1995)	/title/tt0113755/?ref_=fn_al_tt_1	Man of the House	(1995)
1180	I Love Trouble (1994)	/title/tt0110093/?ref_=fn_al_tt_1	I Love Trouble	(1994)
1181	Low Down Dirty Shame, A (1994)	/title/tt0110399/?ref_=fn_al_tt_1	A Low Down Dirty Shame	(1994)
1182	Cops and Robbersons (1994)	/title/tt0109480/?ref_=fn_al_tt_1	Cops and Robbersons	(1994)
1183	Cowboy Way, The (1994)	/title/tt0109493/?ref_=fn_al_tt_1	The Cowboy Way	(1994)
1184	Endless Summer 2, The (1994)	/title/tt6140852/?ref_=fn_al_tt_1	Speed/The Endless Summer 2/The Lion King/City Slickers II: The Legend of Curley's Gold
1185	In the Army Now (1994)	/title/tt0110123/?ref_=fn_al_tt_1	In the Army Now	(1994)
1186	Inkwell, The (1994)	/title/tt0110137/?ref_=fn_al_tt_1	The Inkwell	(1994)
1187	Switchblade Sisters (1975)	/title/tt5280898/?ref_=fn_al_tt_1	We're the Jezebels! The Making of 'Switchblade Sisters'	(2016) (Video)
1188	Young Guns II (1990)	/title/tt0100994/?ref_=fn_al_tt_1	Young Guns II	(1990)
1189	Prefontaine (1997)	/title/tt0119937/?ref_=fn_al_tt_1	Prefontaine	(1997)
1190	That Old Feeling (1997)	/title/tt0120318/?ref_=fn_al_tt_1	That Old Feeling	(1997)
1191	Letter From Death Row, A (1998)	/title/tt0119521/?ref_=fn_al_tt_1	A Letter from Death Row	(1998)
1192	Boys of St. Vincent, The (1993)	/title/tt0106473/?ref_=fn_al_tt_1	None	None
1193	Before the Rain (Pred dozhdot) (1994)	/title/tt0110882/?ref_=fn_al_tt_1	Pred dozhdot	(1994)
1194	Once Were Warriors (1994)	/title/tt0110729/?ref_=fn_al_tt_1	Once Were Warriors	(1994)
1195	Strawberry and Chocolate (Fresa y chocolate) (1993)	/title/tt0106966/?ref_=fn_al_tt_1	Fresa y chocolate	(1993)
1196	Savage Nights (Nuits fauves, Les) (1992)	/title/tt0105032/?ref_=fn_al_tt_1	Les nuits fauves	(1992)
1197	Family Thing, A (1996)	/title/tt0116275/?ref_=fn_al_tt_1	A Family Thing	(1996)
1198	Purple Noon (1960)	/title/tt0054189/?ref_=fn_al_tt_1	Plein soleil	(1960)
1199	Cemetery Man (Dellamorte Dellamore) (1994)	/title/tt2332155/?ref_=fn_al_tt_1	We Visit the 'Cemetery Man' in: Dellamorte Dellamore
1200	Kim (1950)	/title/tt0042644/?ref_=fn_al_tt_1	Kim	(1950)
1201	Marlene Dietrich: Shadow and Light (1996) 	/title/tt0116992/?ref_=fn_al_tt_1	Marlene Dietrich: Shadow and Light	(1996) (TV Movie)
1202	Maybe, Maybe Not (Bewegte Mann, Der) (1994)	/title/tt0109255/?ref_=fn_al_tt_1	Der bewegte Mann	(1994)
1203	Top Hat (1935)	/title/tt0027125/?ref_=fn_al_tt_1	Top Hat	(1935)
1204	To Be or Not to Be (1942)	/title/tt0035446/?ref_=fn_al_tt_1	To Be or Not to Be	(1942)
1205	Secret Agent, The (1996)	/title/tt0865124/?ref_=fn_al_tt_1	Agent, That's Secret Agent
1206	Amos & Andrew (1993)	/title/tt0106266/?ref_=fn_al_tt_1	Amos & Andrew	(1993)
1207	Jade (1995)	/title/tt0113451/?ref_=fn_al_tt_1	Jade	(1995)
1208	Kiss of Death (1995)	/title/tt0113552/?ref_=fn_al_tt_1	Kiss of Death	(1995)
1209	Mixed Nuts (1994)	/title/tt0110538/?ref_=fn_al_tt_1	Mixed Nuts	(1994)
1210	Virtuosity (1995)	/title/tt0114857/?ref_=fn_al_tt_1	Virtuosity	(1995)
1211	Blue Sky (1994)	/title/tt0109306/?ref_=fn_al_tt_1	Blue Sky	(1994)
1212	Flesh and Bone (1993)	/title/tt0106926/?ref_=fn_al_tt_1	Flesh and Bone	(1993)
1213	Guilty as Sin (1993)	/title/tt0107057/?ref_=fn_al_tt_1	Guilty as Sin	(1993)
1214	In the Realm of the Senses (Ai no corrida) (1976)	/title/tt0074102/?ref_=fn_al_tt_1	Ai no korîda	(1976)
1215	Barb Wire (1996)	/title/tt0115624/?ref_=fn_al_tt_1	Barb Wire	(1996)
1216	Kissed (1996)	/title/tt0116783/?ref_=fn_al_tt_1	Kissed	(1996)
1217	Assassins (1995)	/title/tt0112401/?ref_=fn_al_tt_1	Assassins	(1995)
1218	Friday (1995)	/title/tt0113118/?ref_=fn_al_tt_1	Friday	(1995)
1219	Goofy Movie, A (1995)	/title/tt0113198/?ref_=fn_al_tt_1	A Goofy Movie	(1995)
1220	Higher Learning (1995)	/title/tt0113305/?ref_=fn_al_tt_1	Higher Learning	(1995)
1221	When a Man Loves a Woman (1994)	/title/tt0111693/?ref_=fn_al_tt_1	When a Man Loves a Woman	(1994)
1222	Judgment Night (1993)	/title/tt0107286/?ref_=fn_al_tt_1	Judgment Night	(1993)
1223	King of the Hill (1993)	/title/tt0107322/?ref_=fn_al_tt_1	King of the Hill	(1993)
1224	Scout, The (1994)	/title/tt0111094/?ref_=fn_al_tt_1	The Scout	(1994)
1225	Angus (1995)	/title/tt0112368/?ref_=fn_al_tt_1	Angus	(1995)
1226	Night Falls on Manhattan (1997)	/title/tt0119783/?ref_=fn_al_tt_1	Night Falls on Manhattan	(1996)
1227	Awfully Big Adventure, An (1995)	/title/tt0112427/?ref_=fn_al_tt_1	An Awfully Big Adventure	(1995)
1228	Under Siege 2: Dark Territory (1995)	/title/tt0114781/?ref_=fn_al_tt_1	Under Siege 2: Dark Territory	(1995)
1229	Poison Ivy II (1995)	/title/tt0114151/?ref_=fn_al_tt_1	Poison Ivy II	(1996)
1230	Ready to Wear (Pret-A-Porter) (1994)	/title/tt0110907/?ref_=fn_al_tt_1	Prêt-à-Porter	(1994)
1231	Marked for Death (1990)	/title/tt0100114/?ref_=fn_al_tt_1	Marked for Death	(1990)
1232	Madonna: Truth or Dare (1991)	/title/tt0102370/?ref_=fn_al_tt_1	Madonna: Truth or Dare	(1991)
1233	N閚ette et Boni (1996)	/title/tt0061418/?ref_=fn_al_tt_1	None	None
1234	Chairman of the Board (1998)	/title/tt0118836/?ref_=fn_al_tt_1	Chairman of the Board	(1998)
1235	Big Bang Theory, The (1994)	/title/tt10412318/?ref_=fn_al_tt_1	The Big Bang Theory of Everything	(2019) (TV Movie)
1236	Other Voices, Other Rooms (1997)	/title/tt0119845/?ref_=fn_al_tt_1	Other Voices, Other Rooms	(1995)
1237	Twisted (1996)	/title/tt0117994/?ref_=fn_al_tt_1	Twisted	(1996)
1238	Full Speed (1996)	/title/tt0118230/?ref_=fn_al_tt_1	À toute vitesse	(1996)
1239	Cutthroat Island (1995)	/title/tt0112760/?ref_=fn_al_tt_1	Cutthroat Island	(1995)
1240	Ghost in the Shell (Kokaku kidotai) (1995)	/title/tt0113568/?ref_=fn_al_tt_1	Kôkaku Kidôtai	(1995)
1241	Van, The (1996)	/title/tt1655606/?ref_=fn_al_tt_1	Remnants of Everest: The 1996 Tragedy	(2007)
1242	Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)	/title/tt0103207/?ref_=fn_al_tt_1	La vieille qui marchait dans la mer	(1991)
1243	Night Flier (1997)	/title/tt0119784/?ref_=fn_al_tt_1	The Night Flier	(1997)
1244	Metro (1997)	/title/tt0119664/?ref_=fn_al_tt_1	Metro	(1997)
1245	Gridlock'd (1997)	/title/tt0119225/?ref_=fn_al_tt_1	Gridlock'd	(1997)
1246	Bushwhacked (1995)	/title/tt0112602/?ref_=fn_al_tt_1	Bushwhacked	(1995)
1247	Bad Girls (1994)	/title/tt0109198/?ref_=fn_al_tt_1	Bad Girls	(1994)
1248	Blink (1994)	/title/tt6130672/?ref_=fn_al_tt_1	Blink/Naked/I'll Do Anything/The Thing Called Love/Blue
1249	For Love or Money (1993)	/title/tt0106941/?ref_=fn_al_tt_1	For Love or Money	(1993)
1250	Best of the Best 3: No Turning Back (1995)	/title/tt0112483/?ref_=fn_al_tt_1	Best of the Best 3: No Turning Back	(1995)
1251	A Chef in Love (1996)	/title/tt0117050/?ref_=fn_al_tt_1	Shekvarebuli kulinaris ataserti retsepti	(1996)
1252	Contempt (M閜ris, Le) (1963)	/title/tt0057345/?ref_=fn_al_tt_1	None	None
1253	Tie That Binds, The (1995)	/title/tt0114666/?ref_=fn_al_tt_1	The Tie That Binds	(1995)
1254	Gone Fishin' (1997)	/title/tt0119214/?ref_=fn_al_tt_1	Gone Fishin'	(1997)
1255	Broken English (1996)	/title/tt0115760/?ref_=fn_al_tt_1	Broken English	(1996)
1256	Designated Mourner, The (1997)	/title/tt0118964/?ref_=fn_al_tt_1	The Designated Mourner	(1997)
1257	Designated Mourner, The (1997)	/title/tt0118964/?ref_=fn_al_tt_1	The Designated Mourner	(1997)
1258	Trial and Error (1997)	/title/tt0120373/?ref_=fn_al_tt_1	Trial and Error	(1997)
1259	Pie in the Sky (1995)	/title/tt0114131/?ref_=fn_al_tt_1	Pie in the Sky	(1995)
1260	Total Eclipse (1995)	/title/tt0114702/?ref_=fn_al_tt_1	Total Eclipse	(1995)
1261	Run of the Country, The (1995)	/title/tt6148958/?ref_=fn_al_tt_1	Showgirls/Canadian Bacon/Se7en/The Run of the Country/A Month by the Lake
1262	Walking and Talking (1996)	/title/tt0118113/?ref_=fn_al_tt_1	Walking and Talking	(1996)
1263	Foxfire (1996)	/title/tt0116353/?ref_=fn_al_tt_1	Foxfire	(1996)
1264	Nothing to Lose (1994)	/title/tt0110693/?ref_=fn_al_tt_1	Nothing to Lose	(1994)
1265	Star Maps (1997)	/title/tt0120197/?ref_=fn_al_tt_1	Star Maps	(1997)
1266	Bread and Chocolate (Pane e cioccolata) (1973)	/title/tt0070506/?ref_=fn_al_tt_1	None	None
1267	Clockers (1995)	/title/tt0112688/?ref_=fn_al_tt_1	Clockers	(1995)
1268	Bitter Moon (1992)	/title/tt0104779/?ref_=fn_al_tt_1	Bitter Moon	(1992)
1269	Love in the Afternoon (1957)	/title/tt0050658/?ref_=fn_al_tt_1	Love in the Afternoon	(1957)
1270	Life with Mikey (1993)	/title/tt0107413/?ref_=fn_al_tt_1	Life with Mikey	(1993)
1271	North (1994)	/title/tt0110687/?ref_=fn_al_tt_1	North	(1994)
1272	Talking About Sex (1994)	/title/tt0111357/?ref_=fn_al_tt_1	Talking About Sex	(1994)
1273	Color of Night (1994)	/title/tt0109456/?ref_=fn_al_tt_1	Color of Night	(1994)
1274	Robocop 3 (1993)	/title/tt0107978/?ref_=fn_al_tt_1	RoboCop 3	(1993)
1275	Killer (Bulletproof Heart) (1994)	/title/tt0110259/?ref_=fn_al_tt_1	Killer	(1994)
1276	Sunset Park (1996)	/title/tt0117784/?ref_=fn_al_tt_1	Sunset Park	(1996)
1277	Set It Off (1996)	/title/tt0117603/?ref_=fn_al_tt_1	Set It Off	(1996)
1278	Selena (1997)	/title/tt0120094/?ref_=fn_al_tt_1	Selena	(1997)
1279	Wild America (1997)	/title/tt0120512/?ref_=fn_al_tt_1	Wild America	(1997)
1280	Gang Related (1997)	/title/tt0118900/?ref_=fn_al_tt_1	Gang Related	(1997)
1281	Manny & Lo (1996)	/title/tt0116985/?ref_=fn_al_tt_1	Manny & Lo	(1996)
1282	Grass Harp, The (1995)	/title/tt0113211/?ref_=fn_al_tt_1	The Grass Harp	(1995)
1283	Out to Sea (1997)	/title/tt0119848/?ref_=fn_al_tt_1	Out to Sea	(1997)
1284	Before and After (1996)	/title/tt0115645/?ref_=fn_al_tt_1	Before and After	(1996)
1285	Princess Caraboo (1994)	/title/tt0110892/?ref_=fn_al_tt_1	Princess Caraboo	(1994)
1286	Shall We Dance? (1937)	/title/tt0358135/?ref_=fn_al_tt_1	Shall We Dance	(2004)
1287	Ed (1996)	/title/tt0116165/?ref_=fn_al_tt_1	Ed	(1996)
1288	Denise Calls Up (1995)	/title/tt0112844/?ref_=fn_al_tt_1	Denise Calls Up	(1995)
1289	Jack and Sarah (1995)	/title/tt0113448/?ref_=fn_al_tt_1	Jack & Sarah	(1995)
1290	Country Life (1994)	/title/tt0109491/?ref_=fn_al_tt_1	Country Life	(1994)
1291	Celtic Pride (1996)	/title/tt0115851/?ref_=fn_al_tt_1	Celtic Pride	(1996)
1292	Simple Wish, A (1997)	/title/tt0120133/?ref_=fn_al_tt_1	A Simple Wish	(1997)
1293	Star Kid (1997)	/title/tt0120478/?ref_=fn_al_tt_1	Star Kid	(1997)
1294	Ayn Rand: A Sense of Life (1997)	/title/tt0118662/?ref_=fn_al_tt_1	Ayn Rand: A Sense of Life	(1997)
1295	Kicked in the Head (1997)	/title/tt0119457/?ref_=fn_al_tt_1	Kicked in the Head	(1997)
1296	Indian Summer (1996)	/title/tt0107212/?ref_=fn_al_tt_1	Indian Summer	(1993)
1297	Love Affair (1994)	/title/tt0110391/?ref_=fn_al_tt_1	Love Affair	(1994)
1298	Band Wagon, The (1953)	/title/tt0045537/?ref_=fn_al_tt_1	The Band Wagon	(1953)
1299	Penny Serenade (1941)	/title/tt0034012/?ref_=fn_al_tt_1	Penny Serenade	(1941)
1300	'Til There Was You (1997)	/title/tt0118523/?ref_=fn_al_tt_1	'Til There Was You	(1997)
1301	Stripes (1981)	/title/tt0083131/?ref_=fn_al_tt_1	Stripes	(1981)
1302	Late Bloomers (1996)	/title/tt0116834/?ref_=fn_al_tt_1	Late Bloomers	(1996)
1303	Getaway, The (1994)	/title/tt0109890/?ref_=fn_al_tt_1	The Getaway	(1994)
1304	New York Cop (1996)	/title/tt0117169/?ref_=fn_al_tt_1	None	None
